building id,building name,user defined building id,ubid,building type,year built (year),height (m),number of stories,total floor area (m2),baseline annual site energy use intensity (kWh/m2),baseline annual source energy use intensity (kWh/m2),baseline annual operational GHG emission intensity (kg/m2),baseline peak electricity load intensity(W/m2),baseline annual electricity use intensity (kWh/m2),baseline annual natural gas use intensity (kWh/m2),baseline annual electricity for heating (kWh/m2),baseline annual electricity for cooling (kWh/m2),baseline annual electricity for interior lighting (kWh/m2),baseline annual electricity for exterior lighting (kWh/m2),baseline annual electricity for interior equipment (kWh/m2),baseline annual electricity for exterior equipment (kWh/m2),baseline annual electricity for fans (kWh/m2),baseline annual electricity for pumps (kWh/m2),baseline annual electricity for water systems (kWh/m2),baseline annual electricity for refrigeration (kWh/m2),baseline annual natural gas for heating (kWh/m2),baseline annual natural gas for water systems (kWh/m2),baseline annual water for water systems (m3/m2),baseline average monthly peak electricity (kW),baseline cooling capacity (kW),baseline heating capacity (kW),simulation time (s),retrofit package id,retrofit package name,retrofit package ECM IDs,retrofit annual electricity for heating (kWh/m2),retrofit annual electricity for cooling (kWh/m2),retrofit annual electricity for interior lighting (kWh/m2),retrofit annual electricity for exterior lighting (kWh/m2),retrofit annual electricity for interior equipment (kWh/m2),retrofit annual electricity for exterior equipment (kWh/m2),retrofit annual electricity for fans (kWh/m2),retrofit annual electricity for pumps (kWh/m2),retrofit annual electricity for water systems (kWh/m2),retrofit annual electricity for refrigeration (kWh/m2),retrofit annual natural gas for heating (kWh/m2),retrofit annual natural gas for water systems (kWh/m2),retrofit annual water for water systems (m3/m2),retrofit average monthly peak electricity (kW),retrofit cooling capacity (kW),retrofit heating capacity (kW),annual site energy use intensity saving (kWh/m2),annual source energy use intensity saving (kWh/m2),annual operational GHG emission intensity reduction (kg/m2),peak electricity load intensity reduction (W/m2),annual electricity use intensity saving (kWh/m2),annual natural gas use intensity saving (kWh/m2),annual electricity cost saving ($),annual natural gas cost saving ($),annual energy cost saving ($),investment cost ($),incentive amount (%),payback year (year),embodied GHG emission (kg),life cycle GHG emission (kg),Applicable ECM ID 1,Applicable ECM name 1,Applicable ECM ID 2,Applicable ECM name 2,Applicable ECM ID 3,Applicable ECM name 3,Applicable ECM ID 4,Applicable ECM name 4,Applicable ECM ID 5,Applicable ECM name 5,Applicable ECM ID 6,Applicable ECM name 6,Applicable ECM ID 7,Applicable ECM name 7,Applicable ECM ID 8,Applicable ECM name 8,Applicable ECM ID 9,Applicable ECM name 9,Applicable ECM ID 10,Applicable ECM name 10,Applicable ECM ID 11,Applicable ECM name 11,Applicable ECM ID 12,Applicable ECM name 12,Applicable ECM ID 13,Applicable ECM name 13,Applicable ECM ID 14,Applicable ECM name 14,Applicable ECM ID 15,Applicable ECM name 15,Applicable ECM ID 16,Applicable ECM name 16,Applicable ECM ID 17,Applicable ECM name 17,Applicable ECM ID 18,Applicable ECM name 18,Applicable ECM ID 19,Applicable ECM name 19,Applicable ECM ID 20,Applicable ECM name 20\
7623044,,,4.19347E+11,Medium Office,1988,12.55,4,4551.9252,140.3462,430.6881,26.716451,49.4909,135.562,4.7842,0,25.5599,39.5644,15.6248,39.977,0,14.7953,0.0404928,0,0,2.04142,2.74282,0.0693619,198.349,473.844,168.679,77.97,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,15.9262,11.933,15.6248,39.977,0,5.711,0.0384606,0,0,0.0416154,2.41726,0.0693619,140.784,473.844,168.679,48.6769,147.9853,9.259858414,16.4157,46.3515,2.3254,34426.99,331.19,34758.19,98196.91,0,2.83,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623050,,,4.19986E+11,Multi Family House,1972,8.85,3,6308.1321,92.9494,221.8739,17.40647089,21.5182,59.4627,33.4867,0,10.5312,12.8998,2.2957,31.3692,0,2.03629,0.330554,0,0,4.77824,16.8753,0.796947,107.186,170.78,115.017,772.96,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623050,,,4.19986E+11,Multi Family House,1972,8.85,3,6308.1321,92.9494,221.8739,17.40647089,21.5182,59.4627,33.4867,0,10.5312,12.8998,2.2957,31.3692,0,2.03629,0.330554,0,0,4.77824,16.8753,0.796947,107.186,170.78,115.017,772.96,931,ECM Package 1,17;18;49,1.32867,9.92427,12.8998,2.2957,31.3692,0,14.132,0.330554,0,0,0,13.2082,0.796947,119.812,204.967,377.587,-4.3722,-31.3793,-0.913802414,-1.4426,-12.8175,8.4453,-13192.99,1666.91,-11526.08,225369.04,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623042,,,4.33301E+11,Large Office,1969,8.9,3,12666.9714,204.522,632.9308,38.9570761,54.949,200.0874,4.4345,0,31.2443,67.0427,5.79647,68.5028,11.4135,5.32214,9.62207,0,0,1.81412,2.62042,0.0693615,639.456,1078.59,275.145,61.9,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623042,,,4.33301E+11,Large Office,1969,8.9,3,12666.9714,204.522,632.9308,38.9570761,54.949,200.0874,4.4345,0,31.2443,67.0427,5.79647,68.5028,11.4135,5.32214,9.62207,0,0,1.81412,2.62042,0.0693615,639.456,1078.59,275.145,61.9,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,19.8857,20.911,5.79647,68.5028,11.4135,2.20771,9.50806,0,0,0.252155,2.20446,0.0693615,408.234,1078.59,275.145,63.0126,193.7256,11.99672976,20.8589,61.0346,1.9779,126150.66,783.93,126934.59,180142.69,0,1.42,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623052,,,4.41844E+11,Large Office,1979,16.82,6,15231.1626,190.7289,589.839,36.32793238,53.5269,186.3989,4.3301,0,32.3306,55.0383,5.79514,65.3296,11.4136,6.02306,9.15278,0,0,1.86884,2.46126,0.0693617,727.626,1271.13,335.456,119.31,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623052,,,4.41844E+11,Large Office,1979,16.82,6,15231.1626,190.7289,589.839,36.32793238,53.5269,186.3989,4.3301,0,32.3306,55.0383,5.79514,65.3296,11.4136,6.02306,9.15278,0,0,1.86884,2.46126,0.0693617,727.626,1271.13,335.456,119.31,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,19.771,19.603,5.79514,65.3296,11.4136,2.45678,9.10048,0,0,0.243825,2.06975,0.0693617,494.111,1271.13,335.456,54.016,165.3959,10.2808895,17.3582,51.9995,2.0165,129232.8,961.02,130193.82,229049.21,0,1.76,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623043,,,4.19933E+11,Large Office,1988,25.44,9,15766.4988,194.2185,599.6874,36.98831406,55.4742,189.3579,4.8606,0,34.3863,55.0383,5.79514,65.3296,11.4135,6.22714,9.774,0,0,2.40444,2.45612,0.0693616,773.459,1407.27,361.638,164.21,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623043,,,4.19933E+11,Large Office,1988,25.44,9,15766.4988,194.2185,599.6874,36.98831406,55.4742,189.3579,4.8606,0,34.3863,55.0383,5.79514,65.3296,11.4135,6.22714,9.774,0,0,2.40444,2.45612,0.0693616,773.459,1407.27,361.638,164.21,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,20.5855,18.631,5.79514,65.3296,11.4135,2.50807,9.69864,0,0,0.195109,2.06656,0.0693616,518.204,1407.27,361.638,57.0281,173.6365,10.84969136,18.3714,54.4292,2.5989,140025.58,1282.09,141307.67,260261.51,0,1.84,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623048,,,4.34261E+11,Multi Family House,1971,9.71,3,7485.4704,94.3182,226.6802,17.66977989,23.6346,61.0747,33.2434,0,11.4576,12.8908,2.2949,31.7989,0,2.30233,0.330186,0,0,6.44843,14.9258,0.796061,136.601,239.054,163.3,996,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623048,,,4.34261E+11,Multi Family House,1971,9.71,3,7485.4704,94.3182,226.6802,17.66977989,23.6346,61.0747,33.2434,0,11.4576,12.8908,2.2949,31.7989,0,2.30233,0.330186,0,0,6.44843,14.9258,0.796061,136.601,239.054,163.3,996,931,ECM Package 1,17;18;49,1.71413,11.0913,12.8908,2.2949,31.7989,0,16.9157,0.330186,0,0,0,11.6845,0.796061,154.291,288.601,532.419,-6.2716,-39.9441,-1.287787369,-1.8647,-15.9612,9.6897,-19495.13,2269.47,-17225.65,312975.23,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623045,,,4.19251E+11,Multi Family House,1986,14.53,5,13670.211,75.1719,191.0496,14.13000889,18.447,53.6455,21.5265,0,7.09488,11.5004,2.00627,31.3245,0,1.39068,0.32873,0,0,0.706616,8.96202,0.792551,194.692,313.173,89.7411,847.72,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623045,,,4.19251E+11,Multi Family House,1986,14.53,5,13670.211,75.1719,191.0496,14.13000889,18.447,53.6455,21.5265,0,7.09488,11.5004,2.00627,31.3245,0,1.39068,0.32873,0,0,0.706616,8.96202,0.792551,194.692,313.173,89.7411,847.72,931,ECM Package 1,17;18;49,0.414238,8.10374,11.5004,2.00627,31.3245,0,11.9764,0.32873,0,0,0,7.29713,0.792551,214.283,390.295,847.619,-9.6373,-35.2177,-1.86017259,-1.8066,-12.0088,2.3715,-26786.55,1014.37,-25772.18,417785.9,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623046,,,4.21455E+11,Multi Family House,1985,8.44,3,2970.6651,93.8987,212.7849,17.53270499,19.3607,54.637,39.2617,0,8.08943,11.6321,2.01365,31.1157,0,1.45113,0.334962,0,0,2.75655,24.7628,0.807573,44.9075,63.6818,50.0423,343.42,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623046,,,4.21455E+11,Multi Family House,1985,8.44,3,2970.6651,93.8987,212.7849,17.53270499,19.3607,54.637,39.2617,0,8.08943,11.6321,2.01365,31.1157,0,1.45113,0.334962,0,0,2.75655,24.7628,0.807573,44.9075,63.6818,50.0423,343.42,931,ECM Package 1,17;18;49,1.14702,7.4184,11.6321,2.01365,31.1157,0,10.599,0.334962,0,0,0,20.1324,0.807573,49.7254,75.3013,136.477,-2.2369,-22.4625,-0.496590332,-0.5806,-9.6238,7.3869,-4664.9,686.62,-3978.28,85922.41,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623047,,,4.33373E+11,Multi Family House,1972,12.47,4,10365.4532,82.4866,202.2615,15.47145595,20.5081,55.3352,27.1514,0,6.70412,12.8659,2.29372,31.5673,0,1.57384,0.330315,0,0,3.49538,11.8315,0.796369,156.344,304.971,142.68,731.52,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623047,,,4.33373E+11,Multi Family House,1972,12.47,4,10365.4532,82.4866,202.2615,15.47145595,20.5081,55.3352,27.1514,0,6.70412,12.8659,2.29372,31.5673,0,1.57384,0.330315,0,0,3.49538,11.8315,0.796369,156.344,304.971,142.68,731.52,931,ECM Package 1,17;18;49,0.971238,7.58216,12.8659,2.29372,31.5673,0,15.6621,0.330315,0,0,0,9.29246,0.796369,177.376,377.738,699.229,-9.9031,-43.7076,-1.945583587,-1.4889,-15.9375,6.0344,-26955.6,1957.14,-24998.46,404030.64,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623063,,,3.99702E+11,Multi Family House,1977,12.09,4,10345.4112,89.5181,221.135,16.79770775,23.0262,60.833,28.685,0,11.5816,12.866,2.29372,31.4982,0,2.26247,0.330954,0,0,5.25236,11.5852,0.797912,186.46,316.976,198.876,851.09,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623063,,,3.99702E+11,Multi Family House,1977,12.09,4,10345.4112,89.5181,221.135,16.79770775,23.0262,60.833,28.685,0,11.5816,12.866,2.29372,31.4982,0,2.26247,0.330954,0,0,5.25236,11.5852,0.797912,186.46,316.976,198.876,851.09,931,ECM Package 1,17;18;49,1.24343,12.0275,12.866,2.29372,31.4982,0,16.2622,0.330954,0,0,0,9.07563,0.797912,205.231,385.448,708.855,-7.9269,-41.1132,-1.585160973,-1.8356,-15.6889,7.762,-26483.86,2512.56,-23971.3,411811.42,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623049,,,4.45626E+11,Multi Family House,1972,12.11,4,5627.7468,96.2534,224.8478,18.00289638,21.6337,59.2257,37.0278,0,9.57168,12.9203,2.29632,32.1246,0,1.97819,0.334614,0,0,6.51338,18.361,0.806735,95.3414,162.183,118.497,493.37,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623049,,,4.45626E+11,Multi Family House,1972,12.11,4,5627.7468,96.2534,224.8478,18.00289638,21.6337,59.2257,37.0278,0,9.57168,12.9203,2.29632,32.1246,0,1.97819,0.334614,0,0,6.51338,18.361,0.806735,95.3414,162.183,118.497,493.37,931,ECM Package 1,17;18;49,1.54546,10.2105,12.9203,2.29632,32.1246,0,15.0577,0.334614,0,0,0,14.3623,0.806735,106.653,195.334,359.109,-4.7517,-36.8906,-1.005745107,-1.1076,-15.2638,10.5121,-14016.41,1851.06,-12165.35,210603.11,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623057,,,4.4425E+11,Multi Family House,1986,16.23,5,12306.0315,82.1996,208.2977,15.44818678,20.2593,58.3675,23.832,0,10.4676,11.5044,2.0065,32.1921,0,1.86222,0.334741,0,0,2.14818,9.65085,0.807042,199.591,291.492,117.397,887.85,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623057,,,4.4425E+11,Multi Family House,1986,16.23,5,12306.0315,82.1996,208.2977,15.44818678,20.2593,58.3675,23.832,0,10.4676,11.5044,2.0065,32.1921,0,1.86222,0.334741,0,0,2.14818,9.65085,0.807042,199.591,291.492,117.397,887.85,931,ECM Package 1,17;18;49,0.751904,10.7648,11.5044,2.0065,32.1921,0,11.9705,0.334741,0,0,0,7.86164,0.807042,215.595,357.656,641.764,-7.22,-30.9,-1.414066825,-1.0005,-11.1574,3.9374,-22403.78,1516.08,-20887.7,382737.1,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623051,,,4.4283E+11,Multi Family House,1969,5.26,1,2932.0851,126.368,265.9235,23.50262977,27.8555,63.7498,62.6183,0,10.8619,13.0298,2.30154,34.3244,0,2.90011,0.332071,0,0,25.0676,25.7471,0.800604,58.9311,122.021,112.566,324.84,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623051,,,4.4283E+11,Multi Family House,1969,5.26,1,2932.0851,126.368,265.9235,23.50262977,27.8555,63.7498,62.6183,0,10.8619,13.0298,2.30154,34.3244,0,2.90011,0.332071,0,0,25.0676,25.7471,0.800604,58.9311,122.021,112.566,324.84,931,ECM Package 1,17;18;49,5.90553,10.5793,13.0298,2.30154,34.3244,0,20.6758,0.332071,0,0,0,20.1337,0.800604,77.1223,141.763,259.661,7.2823,-41.257,1.0976878,-4.699,-23.3988,30.6811,-11194.63,2814.77,-8379.86,164628.07,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623054,,,4.07347E+11,Multi Family House,1976,21.52,7,14318.0982,86.6279,216.9684,16.26886717,21.0079,60.2914,26.3365,0,11.1379,12.8481,2.29286,31.5484,0,2.12735,0.336872,0,0,5.7268,8.84699,0.812179,244.896,386.095,219.327,758.63,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623054,,,4.07347E+11,Multi Family House,1976,21.52,7,14318.0982,86.6279,216.9684,16.26886717,21.0079,60.2914,26.3365,0,11.1379,12.8481,2.29286,31.5484,0,2.12735,0.336872,0,0,5.7268,8.84699,0.812179,244.896,386.095,219.327,758.63,931,ECM Package 1,17;18;49,1.10693,12.6531,12.8481,2.29286,31.5484,0,13.9571,0.336872,0,0,0,6.91141,0.812179,269.512,474.948,860.919,-6.7895,-37.3335,-1.367301696,-1.7711,-14.4519,7.6624,-33763.78,3432.77,-30331.01,498656.87,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623055,,,4.41594E+11,Multi Family House,1986,12.31,4,13061.2428,78.9218,200.7426,14.83556813,18.8944,56.3994,22.5224,0,9.35539,11.5021,2.00637,31.564,0,1.63595,0.335538,0,0,1.56049,9.17387,0.808963,198.72,257.883,92.94,1120.85,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623055,,,4.41594E+11,Multi Family House,1986,12.31,4,13061.2428,78.9218,200.7426,14.83556813,18.8944,56.3994,22.5224,0,9.35539,11.5021,2.00637,31.564,0,1.63595,0.335538,0,0,1.56049,9.17387,0.808963,198.72,257.883,92.94,1120.85,931,ECM Package 1,17;18;49,0.69618,8.77431,11.5021,2.00637,31.564,0,9.80196,0.335538,0,0,0,7.47714,0.808963,211.591,314.235,689.516,-5.0239,-22.5826,-0.988871559,-1.2972,-8.2811,3.2572,-17648.71,1331.15,-16317.56,344496.62,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623056,,,4.12875E+11,Large Office,1973,17.03,6,13705.5966,213.0282,658.21,40.57258224,60.7382,207.9093,5.1189,0,36.7807,67.0427,5.79514,68.5028,11.4135,6.31628,10.5782,0,0,2.64037,2.47856,0.0693614,741.602,1322.03,335.07,113.2,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623056,,,4.12875E+11,Large Office,1973,17.03,6,13705.5966,213.0282,658.21,40.57258224,60.7382,207.9093,5.1189,0,36.7807,67.0427,5.79514,68.5028,11.4135,6.31628,10.5782,0,0,2.64037,2.47856,0.0693614,741.602,1322.03,335.07,113.2,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,22.06,19.113,5.79514,68.5028,11.4135,2.50426,10.5088,0,0,0.250113,2.08405,0.0693614,469.892,1322.03,335.07,69.7792,213.2866,13.27939156,21.1609,66.9945,2.7848,149822.53,1194.22,151016.75,216642.04,0,1.43,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623065,,,4.44926E+11,Multi Family House,1991,15.28,5,23535.3035,73.4263,192.208,13.82723756,17.7916,55.0768,18.3495,0,8.32128,11.4851,2.00542,31.5238,0,1.40937,0.33187,0,0,1.18063,5.34094,0.800122,341.956,428.807,135.405,1253.24,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623065,,,4.44926E+11,Multi Family House,1991,15.28,5,23535.3035,73.4263,192.208,13.82723756,17.7916,55.0768,18.3495,0,8.32128,11.4851,2.00542,31.5238,0,1.40937,0.33187,0,0,1.18063,5.34094,0.800122,341.956,428.807,135.405,1253.24,931,ECM Package 1,17;18;49,0.597717,8.33759,11.4851,2.00542,31.5238,0,8.99047,0.33187,0,0,0,4.32747,0.800122,364.027,517.599,1132.55,-6.001,-23.4289,-1.165091274,-1.4857,-8.1951,2.1941,-31471.36,1615.74,-29855.61,561021.41,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623061,,,3.93419E+11,Medium Retail,1958,8.38,2,3975.7404,270.2089,787.5499,51.24827648,71.2687,241.0672,29.1417,0,40.5986,110.145,18.872,39.2217,0,32.2112,0.0192291,0,0,18.7527,10.389,0.290779,261.471,586.112,296.185,38.23,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623061,,,3.93419E+11,Medium Retail,1958,8.38,2,3975.7404,270.2089,787.5499,51.24827648,71.2687,241.0672,29.1417,0,40.5986,110.145,18.872,39.2217,0,32.2112,0.0192291,0,0,18.7527,10.389,0.290779,261.471,586.112,296.185,38.23,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,24.6276,23.1655,18.872,39.2217,0,7.24769,0.0431064,0,0,33.0727,8.78838,0.290779,141.968,586.112,296.185,115.1703,388.2181,22.0817591,30.0105,127.8896,-12.7193,82964.74,-1582.26,81382.48,62477.1,0,0.77,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623064,,,4.10999E+11,Medium Office,1984,6.5,2,7407.1048,135.5762,415.9191,25.80781951,46.8707,130.8919,4.6842,0,22.3674,39.5644,15.6248,39.977,0,13.3176,0.0406718,0,0,2.12966,2.55459,0.0693618,303.472,693.315,225.571,50.61,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623064,,,4.10999E+11,Medium Office,1984,6.5,2,7407.1048,135.5762,415.9191,25.80781951,46.8707,130.8919,4.6842,0,22.3674,39.5644,15.6248,39.977,0,13.3176,0.0406718,0,0,2.12966,2.55459,0.0693618,303.472,693.315,225.571,50.61,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,13.7544,13.9493,15.6248,39.977,0,4.87975,0.039211,0,0,0.295975,2.23566,0.0693618,216.776,693.315,225.571,44.8201,136.2363,8.526085871,14.8393,42.6675,2.1526,51568.72,498.89,52067.62,129240.9,0,2.48,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7623059,,,3.9901E+11,Multi Family House,1972,11.66,4,8316.3324,91.0343,222.0458,17.0693628,22.1646,60.5071,30.5272,0,11.3781,12.8818,2.29448,31.4398,0,2.18346,0.329363,0,0,4.84014,13.7783,0.794075,146.118,237.807,158.208,558.19,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
